228,"Increases the range of enemies avoidable when using <hex:024804F201F403><hex:024904F201F503>Stealth<hex:0249020103><hex:0248020103> to level 74."
229,"Increases the range of enemies avoidable when using <hex:024804F201F403><hex:024904F201F503>Stealth<hex:0249020103><hex:0248020103> to level 77."
230,"Increases the range of enemies avoidable when using <hex:024804F201F403><hex:024904F201F503>Stealth<hex:0249020103><hex:0248020103> to level 80."
231,"Increases the range of enemies avoidable when using <hex:024804F201F403><hex:024904F201F503>Stealth<hex:0249020103><hex:0248020103> to level 74."
232,"Increases the range of enemies avoidable when using <hex:024804F201F403><hex:024904F201F503>Stealth<hex:0249020103><hex:0248020103> to level 77."
233,"Increases the range of enemies avoidable when using <hex:024804F201F403><hex:024904F201F503>Stealth<hex:0249020103><hex:0248020103> to level 80."
234,"Allows you to discern the location of fishing holes up to level 75."
235,"Allows you to discern the location of fishing holes up to level 80."
236,"Raises base GP regeneration rate by a total of two. When gathering, raises base regeneration rate by one."
237,"Raises base GP regeneration rate by a total of two. When gathering, raises base regeneration rate by one."
238,"Raises base GP regeneration rate by a total of two."
239,"Raises base GP regeneration rate by a total of three. When gathering, raises base regeneration rate by one."
240,"Raises base GP regeneration rate by a total of three. When gathering, raises base regeneration rate by one."
241,"Raises base GP regeneration rate by a total of three."
242,"Adds to <hex:024804F201F403><hex:024904F201F503>Solid Reason<hex:0249020103><hex:0248020103> a 50% chance that you will be granted <hex:024804F201FA03><hex:024904F201FB03>Eureka Moment<hex:0249020103><hex:0248020103>."
243,"Adds to <hex:024804F201F403><hex:024904F201F503>Ageless Words<hex:0249020103><hex:0248020103> a 50% chance that you will be granted <hex:024804F201FA03><hex:024904F201FB03>Eureka Moment<hex:0249020103><hex:0248020103>."
244,"May grant a stack of <hex:024804F201FA03><hex:024904F201FB03>Angler's Art<hex:0249020103><hex:0248020103> upon landing a large-sized fish.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Maximum Stacks: <hex:0249020103><hex:0248020103>10<hex:02087FE4E94513FF77><hex:020873E0E9463EFF6B><hex:02100103>Chance of being granted <hex:024804F201FA03><hex:024904F201FB03>Angler's Art<hex:0249020103><hex:0248020103> differs between fishing and spearfishing.<hex:FF01><hex:03><hex:FF01><hex:03>"
245,"Guarantees that a chakra will open upon dealing critical damage with a weaponskill."
246,"Restores MP when using <hex:024804F201F403><hex:024904F201F503>Riot Blade<hex:0249020103><hex:0248020103> or <hex:024804F201F403><hex:024904F201F503>Spirits Within<hex:0249020103><hex:0248020103>."
247,"Increases the potency of <hex:024804F201F403><hex:024904F201F503>True Thrust<hex:0249020103><hex:0248020103> to 230, <hex:024804F201F403><hex:024904F201F503>Vorpal Thrust<hex:0249020103><hex:0248020103> to 130, and <hex:024804F201F403><hex:024904F201F503>Disembowel<hex:0249020103><hex:0248020103> to 140.<hex:02100103>Grants <hex:024804F201FA03><hex:024904F201FB03>Draconian Fire<hex:0249020103><hex:0248020103> if <hex:024804F201F403><hex:024904F201F503>Fang and Claw<hex:0249020103><hex:0248020103> is executed following <hex:024804F201F403><hex:024904F201F503>Wheeling Thrust<hex:0249020103><hex:0248020103>, or vice versa.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>30s<hex:02100103>Effect of <hex:024804F201FA03><hex:024904F201FB03>Draconian Fire<hex:0249020103><hex:0248020103> ends upon execution of any melee weaponskill.<hex:02100103>Upgrades <hex:024804F201F403><hex:024904F201F503>True Thrust<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Raiden Thrust<hex:0249020103><hex:0248020103> while under the effect of <hex:024804F201FA03><hex:024904F201FB03>Draconian Fire<hex:0249020103><hex:0248020103>."
248,""
249,"Increases <hex:024804F201F403><hex:024904F201F503>Beast Gauge<hex:0249020103><hex:0248020103> when landing <hex:024804F201F403><hex:024904F201F503>Maim<hex:0249020103><hex:0248020103> or <hex:024804F201F403><hex:024904F201F503>Storm's Path<hex:0249020103><hex:0248020103> in a combo."
250,"Upgrades <hex:024804F201F403><hex:024904F201F503>Katon<hex:0249020103><hex:0248020103> and <hex:024804F201F403><hex:024904F201F503>Hyoton<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Goka Mekkyaku<hex:0249020103><hex:0248020103> and <hex:024804F201F403><hex:024904F201F503>Hyosho Ranryu<hex:0249020103><hex:0248020103> while under the effect of <hex:024804F201FA03><hex:024904F201FB03>Kassatsu<hex:0249020103><hex:0248020103>."
251,"Increases base action damage by 10%."
252,"Grants a <hex:024804F201FA03><hex:024904F201FB03>Fourfold Feather<hex:0249020103><hex:0248020103> upon landing certain actions.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Maximum Stacks: <hex:0249020103><hex:0248020103>4"
253,"Increases base action damage by 20%."
254,"Allows the accumulation of charges for consecutive uses of <hex:024804F201F403><hex:024904F201F503>En Avant<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Maximum Charges: <hex:0249020103><hex:0248020103>2"
255,"Grants <hex:024804F201FA03><hex:024904F201FB03>Esprit<hex:0249020103><hex:0248020103> to self and nearby party members upon successfully executing <hex:024804F201F403><hex:024904F201F503>Standard Finish<hex:0249020103><hex:0248020103> or <hex:024804F201F403><hex:024904F201F503>Technical Finish<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Esprit Effect: <hex:0249020103><hex:0248020103>Increases <hex:024804F201F403><hex:024904F201F503>Esprit Gauge<hex:0249020103><hex:0248020103> by 5 upon successfully landing <hex:024804F201F403><hex:024904F201F503>Cascade<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Reverse Cascade<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Fountain<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Fountainfall<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Windmill<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Rising Windmill<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Bladeshower<hex:0249020103><hex:0248020103>, or <hex:024804F201F403><hex:024904F201F503>Bloodshower<hex:0249020103><hex:0248020103>. When party members successfully land a weaponskill or cast a spell, has a chance of increasing <hex:024804F201F403><hex:024904F201F503>Esprit Gauge<hex:0249020103><hex:0248020103> by 10.<hex:02100103>Chance of triggering party member effect differs according to job."
256,"Allows a third charge of <hex:024804F201F403><hex:024904F201F503>En Avant<hex:0249020103><hex:0248020103>."
257,"Stores a <hex:024804F201FA03><hex:024904F201FB03>Cartridge<hex:0249020103><hex:0248020103> in your <hex:024804F201F403><hex:024904F201F503>Powder Gauge<hex:0249020103><hex:0248020103> after successfully completing a combo with <hex:024804F201F403><hex:024904F201F503>Solid Barrel<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Maximum Cartridges: <hex:0249020103><hex:0248020103>2"
258,"Grants the effect of <hex:024804F201FA03><hex:024904F201FB03>Brutal Shell<hex:0249020103><hex:0248020103> after successfully completing a combo with <hex:024804F201F403><hex:024904F201F503>Brutal Shell<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>30s"
259,"Upgrades <hex:024804F201F403><hex:024904F201F503>Danger Zone<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Blasting Zone<hex:0249020103><hex:0248020103>."
260,"Upgrades <hex:024804F201F403><hex:024904F201F503>Rage of Halone<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Royal Authority<hex:0249020103><hex:0248020103>."
261,"Grants the following effects after successfully completing a combo with <hex:024804F201F403><hex:024904F201F503>Prominence<hex:0249020103><hex:0248020103>:<hex:02100103><hex:024804F201F803><hex:024904F201F903>Combo Bonus: <hex:0249020103><hex:0248020103>Restores MP<hex:02100103><hex:024804F201F803><hex:024904F201F903>Combo Bonus: <hex:0249020103><hex:0248020103>Grants <hex:024804F201FA03><hex:024904F201FB03>Divine Might<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F803><hex:024904F201F903>Divine Might Effect: <hex:0249020103><hex:0248020103>Allows next <hex:024804F201F403><hex:024904F201F503>Holy Spirit<hex:0249020103><hex:0248020103> or <hex:024804F201F403><hex:024904F201F503>Holy Circle<hex:0249020103><hex:0248020103> to be cast immediately with increased potency<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>30s"
262,"Extends the duration of <hex:024804F201FA03><hex:024904F201FB03>Sheltron<hex:0249020103><hex:0248020103> to 6 seconds."
263,"Grants the effect of <hex:024804F201FA03><hex:024904F201FB03>Confiteor Ready<hex:0249020103><hex:0248020103> upon landing <hex:024804F201F403><hex:024904F201F503>Requiescat<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>30s"
264,"Grants three stacks of <hex:024804F201FA03><hex:024904F201FB03>Sword Oath<hex:0249020103><hex:0248020103> after successfully completing a combo with <hex:024804F201F403><hex:024904F201F503>Royal Authority<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>30s"
265,"Upgrades <hex:024804F201F403><hex:024904F201F503>Inner Beast<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Fell Cleave<hex:0249020103><hex:0248020103>."
266,"Upgrades <hex:024804F201F403><hex:024904F201F503>Steel Cyclone<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Decimate<hex:0249020103><hex:0248020103>."
267,"<hex:024804F201F403><hex:024904F201F503>Infuriate<hex:0249020103><hex:0248020103> grants the effect of <hex:024804F201FA03><hex:024904F201FB03>Nascent Chaos<hex:0249020103><hex:0248020103>, upgrading <hex:024804F201F403><hex:024904F201F503>Decimate<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Chaotic Cyclone<hex:0249020103><hex:0248020103>. Upon reaching level 80, <hex:024804F201FA03><hex:024904F201FB03>Nascent Chaos<hex:0249020103><hex:0248020103> will also upgrade <hex:024804F201F403><hex:024904F201F503>Fell Cleave<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Inner Chaos<hex:0249020103><hex:0248020103>. <hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>30s"
268,"Increases <hex:024804F201F403><hex:024904F201F503>Beast Gauge<hex:0249020103><hex:0248020103> when landing <hex:024804F201F403><hex:024904F201F503>Mythril Tempest<hex:0249020103><hex:0248020103> in a combo."
269,"Adds an additional effect to <hex:024804F201F403><hex:024904F201F503>Thrill of Battle<hex:0249020103><hex:0248020103> that increases HP recovery via healing actions by 20%."
270,""
271,"Upgrades <hex:024804F201F403><hex:024904F201F503>Flood of Darkness<hex:0249020103><hex:0248020103> and <hex:024804F201F403><hex:024904F201F503>Edge of Darkness<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Flood of Shadow<hex:0249020103><hex:0248020103> and <hex:024804F201F403><hex:024904F201F503>Edge of Shadow<hex:0249020103><hex:0248020103> respectively."
272,"Allows the accumulation of charges for consecutive uses of <hex:024804F201F403><hex:024904F201F503>Plunge<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Maximum Charges: <hex:0249020103><hex:0248020103>2"
273,"Allows the stacking of a fourth <hex:024804F201FA03><hex:024904F201FB03>Greased Lightning<hex:0249020103><hex:0248020103> while under the effect of <hex:024804F201FA03><hex:024904F201FB03>Fists of Wind<hex:0249020103><hex:0248020103>."
274,"Improves <hex:024804F201F403><hex:024904F201F503>Fists of Fire<hex:0249020103><hex:0248020103>'s damage increase to 10%. "
275,"Upgrades <hex:024804F201F403><hex:024904F201F503>Jump<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>High Jump<hex:0249020103><hex:0248020103>."
276,"Extends the duration of <hex:024804F201FA03><hex:024904F201FB03>Life of the Dragon<hex:0249020103><hex:0248020103> to 30 seconds."
277,"Reduces <hex:024804F201F403><hex:024904F201F503>Iaijutsu<hex:0249020103><hex:0248020103> cast time to 1.3 seconds."
278,"Improves <hex:024804F201FA03><hex:024904F201FB03>Fugetsu<hex:0249020103><hex:0248020103>'s damage increase to 13% and <hex:024804F201FA03><hex:024904F201FB03>Fuka<hex:0249020103><hex:0248020103>'s reduction to weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay to 13%."
279,"Allows the accumulation of charges for consecutive uses of <hex:024804F201F403><hex:024904F201F503> Shukuchi<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Maximum Charges: <hex:0249020103><hex:0248020103>2"
280,"Increases <hex:024804F201F403><hex:024904F201F503>Ninki Gauge<hex:0249020103><hex:0248020103> by 10 upon successfully completing a combo with <hex:024804F201F403><hex:024904F201F503>Aeolian Edge<hex:0249020103><hex:0248020103> or <hex:024804F201F403><hex:024904F201F503>Armor Crush<hex:0249020103><hex:0248020103>."
281,""
282,"Upgrades <hex:024804F201F403><hex:024904F201F503>Straight Shot<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Refulgent Arrow<hex:0249020103><hex:0248020103>."
283,"Adds to <hex:024804F201F403><hex:024904F201F503>Quick Nock<hex:0249020103><hex:0248020103> a 35% chance that you will become <hex:024804F201FA03><hex:024904F201FB03>Shadowbite Ready<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>30s"
284,"Adds to <hex:024804F201F403><hex:024904F201F503>Stormbite<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Caustic Bite<hex:0249020103><hex:0248020103>, and <hex:024804F201F403><hex:024904F201F503>Iron Jaws<hex:0249020103><hex:0248020103> a 35% chance that you will become <hex:024804F201FA03><hex:024904F201FB03>Straight Shot Ready<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>30s"
285,"Upgrades <hex:024804F201F403><hex:024904F201F503>Heavy Shot<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Burst Shot<hex:0249020103><hex:0248020103>."
286,"While under the effect of <hex:024804F201FA03><hex:024904F201FB03>Army's Paeon<hex:0249020103><hex:0248020103> with at least one stack of <hex:024804F201FA03><hex:024904F201FB03>Repertoire<hex:0249020103><hex:0248020103>, singing <hex:024804F201FA03><hex:024904F201FB03>Mage's Ballad<hex:0249020103><hex:0248020103> or the <hex:024804F201FA03><hex:024904F201FB03>Wanderer's Minuet<hex:0249020103><hex:0248020103> will grant <hex:024804F201FA03><hex:024904F201FB03>Army's Muse<hex:0249020103><hex:0248020103>, reducing weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>10s<hex:02100103>Allowing the effect of <hex:024804F201FA03><hex:024904F201FB03>Army's Paeon<hex:0249020103><hex:0248020103> and accumulated stacks of <hex:024804F201FA03><hex:024904F201FB03>Repertoire<hex:0249020103><hex:0248020103> to expire without singing <hex:024804F201FA03><hex:024904F201FB03>Mage's Ballad<hex:0249020103><hex:0248020103> or the <hex:024804F201FA03><hex:024904F201FB03>Wanderer's Minuet<hex:0249020103><hex:0248020103> will grant <hex:024804F201FA03><hex:024904F201FB03>Army's Ethos<hex:0249020103><hex:0248020103>. <hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>30s<hex:02100103>While under the effect of <hex:024804F201FA03><hex:024904F201FB03>Army's Ethos<hex:0249020103><hex:0248020103>, singing <hex:024804F201FA03><hex:024904F201FB03>Mage's Ballad<hex:0249020103><hex:0248020103> or the <hex:024804F201FA03><hex:024904F201FB03>Wanderer's Minuet<hex:0249020103><hex:0248020103> will grant <hex:024804F201FA03><hex:024904F201FB03>Army's Muse<hex:0249020103><hex:0248020103>. Both <hex:024804F201FA03><hex:024904F201FB03>Army's Ethos<hex:0249020103><hex:0248020103> and <hex:024804F201FA03><hex:024904F201FB03>Army's Muse<hex:0249020103><hex:0248020103> require stacks of <hex:024804F201FA03><hex:024904F201FB03>Repertoire<hex:0249020103><hex:0248020103>, the number of which will determine the potency of the latter.<hex:02100103><hex:024804F201F803><hex:024904F201F903>1 Repertoire: <hex:0249020103><hex:0248020103> 1%<hex:02100103><hex:024804F201F803><hex:024904F201F903>2 Repertoire: <hex:0249020103><hex:0248020103> 2%<hex:02100103><hex:024804F201F803><hex:024904F201F903>3 Repertoire: <hex:0249020103><hex:0248020103> 4%<hex:02100103><hex:024804F201F803><hex:024904F201F903>4 Repertoire: <hex:0249020103><hex:0248020103> 12%"
287,"Increases <hex:024804F201F403><hex:024904F201F503>Soul Voice Gauge<hex:0249020103><hex:0248020103> by 5 each time <hex:024804F201FA03><hex:024904F201FB03>Repertoire<hex:0249020103><hex:0248020103> is granted."
288,"Upgrades <hex:024804F201F403><hex:024904F201F503>Split Shot<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Heated Split Shot<hex:0249020103><hex:0248020103>."
289,"Upgrades <hex:024804F201F403><hex:024904F201F503>Slug Shot<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Heated Slug Shot<hex:0249020103><hex:0248020103>."
290,"Upgrades <hex:024804F201F403><hex:024904F201F503>Clean Shot<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Heated Clean Shot<hex:0249020103><hex:0248020103>."
291,"Upgrades <hex:024804F201F403><hex:024904F201F503>Hot Shot<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Air Anchor<hex:0249020103><hex:0248020103>."
292,"Allows a third charge of <hex:024804F201F403><hex:024904F201F503>Gauss Round<hex:0249020103><hex:0248020103> and <hex:024804F201F403><hex:024904F201F503>Ricochet<hex:0249020103><hex:0248020103>."
293,"Improves <hex:024804F201F403><hex:024904F201F503>Wildfire<hex:0249020103><hex:0248020103>'s potency increase for landing weaponskills to 240."
294,"Upgrades <hex:024804F201F403><hex:024904F201F503>Rook Autoturret<hex:0249020103><hex:0248020103> and <hex:024804F201F403><hex:024904F201F503>Rook Overdrive<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Automaton Queen<hex:0249020103><hex:0248020103> and <hex:024804F201F403><hex:024904F201F503>Queen Overdrive<hex:0249020103><hex:0248020103> respectively."
295,"Grants 3 <hex:024804F201FA03><hex:024904F201FB03>Umbral Hearts<hex:0249020103><hex:0248020103> upon casting <hex:024804F201F403><hex:024904F201F503>Freeze<hex:0249020103><hex:0248020103>."
296,"Casting of certain fire and ice spells will grant a stack of <hex:024804F201FA03><hex:024904F201FB03>Astral Fire<hex:0249020103><hex:0248020103> and <hex:024804F201FA03><hex:024904F201FB03>Umbral Ice<hex:0249020103><hex:0248020103> respectively.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Maximum Stacks: <hex:0249020103><hex:0248020103>1<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>15s<hex:02100103>While under the effect of either <hex:024804F201FA03><hex:024904F201FB03>Astral Fire<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Umbral Ice<hex:0249020103><hex:0248020103>, casting a spell of the opposite element will consume no MP.<hex:02100103>Effect does not apply to <hex:024804F201F403><hex:024904F201F503>Flare<hex:0249020103><hex:0248020103>."
297,"Allows the stacking of a second <hex:024804F201FA03><hex:024904F201FB03>Polyglot<hex:0249020103><hex:0248020103>."
298,"Grants two units of <hex:024804F201FA03><hex:024904F201FB03>Dreadwyrm Aether<hex:0249020103><hex:0248020103> upon the end of <hex:024804F201FA03><hex:024904F201FB03>Dreadwyrm Trance<hex:0249020103><hex:0248020103>."
299,"Grants <hex:024804F201FA03><hex:024904F201FB03>Further Ruin<hex:0249020103><hex:0248020103> upon using <hex:024804F201F403><hex:024904F201F503>Egi Assault II<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Maximum Stacks: <hex:0249020103><hex:0248020103>4"
300,"Extends the duration of <hex:024804F201FA03><hex:024904F201FB03>Ruination<hex:0249020103><hex:0248020103> to 30 seconds."
301,"Extends the duration of <hex:024804F201FA03><hex:024904F201FB03>Bio<hex:0249020103><hex:0248020103> and <hex:024804F201FA03><hex:024904F201FB03>Miasma<hex:0249020103><hex:0248020103> applied by <hex:024804F201F403><hex:024904F201F503>Bane<hex:0249020103><hex:0248020103> to the full duration of their original effects."
302,"Entering <hex:024804F201FA03><hex:024904F201FB03>Firebird Trance<hex:0249020103><hex:0248020103> will summon <hex:024804F201FA03><hex:024904F201FB03>Demi-Phoenix<hex:0249020103><hex:0248020103> which executes <hex:024804F201F403><hex:024904F201F503>Everlasting Flight<hex:0249020103><hex:0248020103> as it manifests. Each time you cast a spell on an enemy, <hex:024804F201FA03><hex:024904F201FB03>Demi-Phoenix<hex:0249020103><hex:0248020103> will execute <hex:024804F201F403><hex:024904F201F503>Scarlet Flame<hex:0249020103><hex:0248020103>.<hex:02100103>Cannot enter <hex:024804F201FA03><hex:024904F201FB03>Firebird Trance<hex:0249020103><hex:0248020103> unless a pet is summoned. Current pet will leave the battlefield while <hex:024804F201FA03><hex:024904F201FB03>Demi-Phoenix<hex:0249020103><hex:0248020103> is present, and return once gone."
303,"Upgrades <hex:024804F201F403><hex:024904F201F503>Scatter<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Impact<hex:0249020103><hex:0248020103>."
304,"Increases <hex:024804F201F403><hex:024904F201F503>Displacement<hex:0249020103><hex:0248020103> and <hex:024804F201F403><hex:024904F201F503>Engagement<hex:0249020103><hex:0248020103> potency to 180."
305,"Reduces <hex:024804F201F403><hex:024904F201F503>Manafication<hex:0249020103><hex:0248020103> recast timer to 110 seconds and adds an additional effect that increases magic damage dealt by 5%."
306,"Reduces <hex:024804F201F403><hex:024904F201F503>Contre Sixte<hex:0249020103><hex:0248020103> recast timer to 35 seconds and increases the potency of both <hex:024804F201F403><hex:024904F201F503>Verthunder II<hex:0249020103><hex:0248020103> and <hex:024804F201F403><hex:024904F201F503>Veraero II<hex:0249020103><hex:0248020103> to 120."
307,"Upgrades <hex:024804F201F403><hex:024904F201F503>Aero II<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Dia<hex:0249020103><hex:0248020103>."
308,"Upgrades <hex:024804F201F403><hex:024904F201F503>Stone IV<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Glare<hex:0249020103><hex:0248020103>."
309,"Adds a <hex:024804F201FA03><hex:024904F201FB03>Blood Lily<hex:0249020103><hex:0248020103> to the <hex:024804F201F403><hex:024904F201F503>Healing Gauge<hex:0249020103><hex:0248020103> that blooms after three uses of <hex:024804F201F403><hex:024904F201F503>Afflatus Solace<hex:0249020103><hex:0248020103> or <hex:024804F201F403><hex:024904F201F503>Afflatus Rapture<hex:0249020103><hex:0248020103>."
310,"Adds an additional effect to <hex:024804F201F403><hex:024904F201F503>Asylum<hex:0249020103><hex:0248020103> that increases HP recovery via healing actions by 10%."
311,"Upgrades <hex:024804F201F403><hex:024904F201F503>Bio II<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Biolysis<hex:0249020103><hex:0248020103>."
312,"Upgrades <hex:024804F201F403><hex:024904F201F503>Broil II<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Broil III<hex:0249020103><hex:0248020103> and increases the potency of <hex:024804F201F403><hex:024904F201F503>Ruin II<hex:0249020103><hex:0248020103> to 200."
313,"Adds an additional effect to <hex:024804F201F403><hex:024904F201F503>Sacred Soil<hex:0249020103><hex:0248020103> that grants healing over time."
314,"Upgrades <hex:024804F201F403><hex:024904F201F503>Combust II<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Combust III<hex:0249020103><hex:0248020103>."
315,"Upgrades <hex:024804F201F403><hex:024904F201F503>Malefic III<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Malefic IV<hex:0249020103><hex:0248020103>."
316,"Allows the accumulation of charges for consecutive uses of <hex:024804F201F403><hex:024904F201F503>Essential Dignity<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Maximum Charges: <hex:0249020103><hex:0248020103>2"
317,"Reduces damage taken by 20%. Furthermore, grants a bonus to maximum HP based on your vitality attribute, and a bonus to damage dealt based on your strength attribute."
318,"Reduces damage taken by 20%. Furthermore, grants a bonus to maximum HP based on your vitality attribute, and a bonus to damage dealt based on your strength attribute."
319,"Reduces damage taken by 20%. Furthermore, grants a bonus to maximum HP based on your vitality attribute, and a bonus to damage dealt based on your strength attribute."
320,"Reduces damage taken by 20%. Furthermore, grants a bonus to maximum HP based on your vitality attribute, and a bonus to damage dealt based on your strength attribute."
321,"Reduces <hex:024804F201F403><hex:024904F201F503>Sharpcast<hex:0249020103><hex:0248020103> recast timer to 30 seconds."
322,"Improves <hex:024804F201FA03><hex:024904F201FB03>Enochian<hex:0249020103><hex:0248020103>'s magic damage increase to 15%."
323,""
324,"Upgrades <hex:024804F201F403><hex:024904F201F503>Bio<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Bio II<hex:0249020103><hex:0248020103>."
325,"Automatically activates <hex:024804F201FA03><hex:024904F201FB03>Truth of Mountains<hex:0249020103><hex:0248020103> upon changing your class to miner."
326,"Automatically activates <hex:024804F201FA03><hex:024904F201FB03>Truth of Forests<hex:0249020103><hex:0248020103> upon changing your class to botanist."
327,"Automatically activates <hex:024804F201FA03><hex:024904F201FB03>Truth of Oceans<hex:0249020103><hex:0248020103> upon changing your class to fisher."
328,"Automatically activates <hex:024804F201FA03><hex:024904F201FB03>Sneak<hex:0249020103><hex:0248020103> upon changing your class to miner. Effect is also automatically activated upon changing areas.<hex:02100103><hex:024804F201F403><hex:024904F201F503>Sneak<hex:0249020103><hex:0248020103> will not be automatically activated in areas where the action cannot be used."
329,"Automatically activates <hex:024804F201FA03><hex:024904F201FB03>Sneak<hex:0249020103><hex:0248020103> upon changing your class to botanist. Effect is also automatically activated upon changing areas.<hex:02100103><hex:024804F201F403><hex:024904F201F503>Sneak<hex:0249020103><hex:0248020103> will not be automatically activated in areas where the action cannot be used."
330,"Automatically activates <hex:024804F201FA03><hex:024904F201FB03>Sneak<hex:0249020103><hex:0248020103> upon changing your class to fisher. Effect is also automatically activated upon changing areas.<hex:02100103><hex:024804F201F403><hex:024904F201F503>Sneak<hex:0249020103><hex:0248020103> will not be automatically activated in areas where the action cannot be used."
331,"Increases the base yield of <hex:024804F201F403><hex:024904F201F503>The Twelve's Bounty<hex:0249020103><hex:0248020103> by one."
332,"Increases the base yield of <hex:024804F201F403><hex:024904F201F503>The Twelve's Bounty<hex:0249020103><hex:0248020103> by one."
333,"Upgrades <hex:024804F201F403><hex:024904F201F503>Bountiful Yield<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Bountiful Yield II<hex:0249020103><hex:0248020103>."
334,"Upgrades <hex:024804F201F403><hex:024904F201F503>Unearth II<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Unearth III<hex:0249020103><hex:0248020103>."
